danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.515,0.723,1,-9.412,1,0.1119999999999999,0.345,0.856,0.123,0.777,90.881,276707,4.0
0.114,0.0273,7,-33.058,1,0.0527,0.957,0.000156,0.0928,0.0343,177.451,188893,5.0
0.6940000000000001,0.725,6,-4.579,1,0.16,0.208,0.0,0.133,0.469,96.121,243533,4.0
0.7090000000000001,0.652,9,-4.453,1,0.0286,0.0921,0.000218,0.0884,0.838,128.185,197440,4.0
0.535,0.262,2,-11.137,1,0.0356,0.665,7.97e-06,0.12,0.204,128.872,249320,4.0
0.292,0.0433,1,-22.537,1,0.059,0.993,0.119,0.0963,0.0387,66.589,358667,3.0
0.5479999999999999,0.525,2,-12.894,0,0.0367,0.0141,4.36e-05,0.284,0.7020000000000001,110.097,220467,4.0
0.674,0.422,2,-9.994,1,0.0414,0.58,0.0708,0.1969999999999999,0.2239999999999999,140.465,199213,4.0
0.213,0.0289,1,-26.386,1,0.0408,0.94,0.897,0.0853,0.0363,139.83,870787,3.0
0.429,0.674,7,-5.907,0,0.347,0.0799,0.0,0.113,0.15,93.167,191016,4.0
0.523,0.943,5,-4.646,1,0.1119999999999999,0.00011,0.000548,0.916,0.214,108.934,233360,4.0
0.482,0.696,7,-9.706,1,0.0563,0.0055899999999999,0.00659,0.204,0.785,119.566,255520,4.0
0.922,0.6459999999999999,2,-4.976,1,0.181,0.395,0.000164,0.264,0.424,103.954,236206,4.0
0.77,0.318,0,-11.347,1,0.436,0.7909999999999999,0.0,0.0972,0.8079999999999999,126.966,260893,4.0
0.496,0.7829999999999999,9,-6.638,1,0.0312,0.145,0.948,0.104,0.802,90.598,133013,4.0
0.3829999999999999,0.877,2,-7.355,1,0.0483,0.00202,0.0047,0.899,0.525,181.782,351427,4.0
0.6609999999999999,0.7070000000000001,0,-7.013999999999999,1,0.231,0.0825,0.0783,0.1169999999999999,0.846,139.971,291987,4.0
0.59,0.2739999999999999,4,-8.731,1,0.026,0.727,6.4e-06,0.314,0.184,77.258,204835,4.0
0.0667,0.925,9,-12.593,0,0.113,0.848,0.88,0.522,0.0299,76.95100000000002,1618133,4.0
0.757,0.895,9,-5.4579999999999975,1,0.053,0.162,0.000624,0.474,0.742,92.992,219720,4.0
0.491,0.812,4,-7.835,1,0.0533,0.485,0.000413,0.152,0.917,186.239,309347,4.0
0.46,0.941,4,-5.175,1,0.0476,4.49e-05,0.00196,0.239,0.263,125.991,224893,4.0
0.665,0.324,5,-9.633,1,0.0379,0.433,0.0332,0.0911,0.481,74.169,297027,4.0
0.525,0.569,5,-6.565,1,0.0279,0.613,0.000258,0.1939999999999999,0.455,83.031,197147,4.0
0.7390000000000001,0.83,10,-4.254,0,0.0487,0.0527,0.906,0.0768,0.977,101.026,87600,4.0
0.374,0.385,4,-6.05,1,0.0369,0.8290000000000001,0.0,0.5870000000000001,0.609,183.624,191227,3.0
0.467,0.6759999999999999,11,-14.334,1,0.441,0.526,0.0084,0.376,0.18,115.506,401813,3.0
0.726,0.537,7,-14.914,1,0.349,0.00434,1.09e-06,0.181,0.5660000000000001,90.931,206147,4.0
0.61,0.531,9,-14.554,1,0.0294,0.0198,0.000118,0.0882,0.892,136.101,263987,4.0
0.0683,0.0541,10,-21.891,0,0.0406,0.992,0.8390000000000001,0.0846,0.0284,73.378,228693,4.0
0.0807,0.327,7,-15.327,1,0.0426,0.758,0.105,0.118,0.284,179.743,40822,1.0
0.429,0.396,7,-7.558,1,0.0286,0.355,0.000605,0.0991,0.262,102.242,226133,4.0
0.35,0.228,5,-13.385,1,0.0297,0.482,0.038,0.306,0.35,76.447,248333,4.0
0.763,0.87,5,-7.002000000000002,1,0.0708,0.513,1.5e-06,0.158,0.691,91.416,267693,4.0
0.286,0.0445,4,-24.04,1,0.0463,0.8690000000000001,0.00908,0.078,0.1989999999999999,125.791,497133,3.0
0.745,0.757,0,-9.896,1,0.0535,0.216,0.723,0.0994,0.618,125.008,464227,4.0
0.611,0.97,0,-8.124,1,0.0522,0.000436,0.718,0.278,0.433,143.003,528671,4.0
0.3379999999999999,0.7090000000000001,4,-5.098,1,0.0386,2.26e-05,0.0573,0.0983,0.579,150.17700000000005,175347,4.0
0.247,0.231,7,-13.979,0,0.0266,0.901,0.96,0.122,0.0695,84.76899999999998,229920,4.0
0.483,0.133,7,-20.012,1,0.0323,0.8759999999999999,0.000298,0.156,0.211,89.682,132867,3.0
0.163,0.203,2,-20.967,0,0.046,0.662,0.916,0.0659,0.0456,106.745,504400,4.0
0.371,0.978,7,-4.678,1,0.159,0.000449,0.0596,0.104,0.108,124.94,175293,4.0
0.787,0.917,2,-2.893,1,0.292,0.0986,0.0,0.228,0.414,130.02200000000002,233871,4.0
0.1969999999999999,0.276,3,-14.916,0,0.0364,0.495,0.975,0.259,0.146,88.09100000000002,43933,4.0
0.4529999999999999,0.5770000000000001,0,-10.083,1,0.049,0.221,0.157,0.262,0.2239999999999999,143.985,206615,4.0
0.727,0.6579999999999999,5,-9.415,1,0.303,0.171,0.0,0.368,0.8959999999999999,174.354,312581,4.0
0.799,0.7559999999999999,9,-7.125,1,0.22,0.00911,0.0,0.364,0.6829999999999999,148.974,181293,4.0
0.418,0.466,3,-5.385,1,0.0482,0.652,0.0,0.0715,0.494,124.836,185373,4.0
0.275,0.203,3,-15.911,1,0.0333,0.745,1.13e-05,0.104,0.1009999999999999,145.83,251101,4.0
0.204,0.102,1,-27.029,0,0.0427,0.991,0.22,0.123,0.0811,129.891,127615,3.0
0.46,0.286,5,-12.04,0,0.0294,0.89,0.65,0.12,0.154,131.681,224760,4.0
0.294,0.0681,4,-21.227,0,0.0402,0.969,0.000534,0.0834,0.0708,95.185,161080,3.0
0.7440000000000001,0.6859999999999999,11,-10.853,1,0.062,0.462,0.665,0.0606,0.16,100.014,250187,4.0
0.563,0.677,9,-8.449,0,0.0308,0.0344,5.45e-06,0.2189999999999999,0.142,110.041,239800,4.0
0.171,0.926,7,-6.3729999999999976,1,0.108,1.6e-05,0.0819,0.0853,0.294,155.844,224000,4.0
0.105,0.0772,4,-20.2,0,0.039,0.922,0.787,0.108,0.0392,83.01799999999999,448227,3.0
0.344,0.25,11,-11.327,1,0.0286,0.846,3.71e-06,0.133,0.146,133.05700000000002,216418,3.0
0.809,0.22,2,-17.608,1,0.0559,0.965,0.8759999999999999,0.0979,0.757,93.145,142200,4.0
0.365,0.0503,6,-16.521,1,0.0472,0.983,1.67e-06,0.109,0.285,75.095,291813,3.0
0.638,0.951,6,-7.1,0,0.0345,0.00101,0.852,0.0562,0.939,127.005,210520,4.0
0.341,0.24,2,-14.713,1,0.0279,0.878,0.0032,0.102,0.163,95.487,242933,4.0
0.591,0.332,1,-9.903,1,0.0275,0.8059999999999999,0.1639999999999999,0.186,0.266,63.493,308320,4.0
0.518,0.7490000000000001,10,-9.875,0,0.498,0.141,0.594,0.473,0.231,160.944,149240,4.0
0.141,0.034,8,-33.51,1,0.045,0.5870000000000001,0.326,0.0893,0.0811,65.145,420533,4.0
0.616,0.203,7,-11.789,1,0.0461,0.912,0.0067,0.113,0.368,89.19,322640,4.0
0.3720000000000001,0.608,2,-8.511000000000001,1,0.0326,0.00141,0.0282,0.0979,0.107,168.989,492827,3.0
0.507,0.235,2,-12.629,0,0.0288,0.7020000000000001,0.00109,0.113,0.146,151.84,270840,4.0
0.632,0.68,11,-6.437,1,0.0456,0.0378,0.0,0.0951,0.445,75.086,207726,4.0
0.6559999999999999,0.871,3,-4.19,1,0.178,0.00773,6.23e-05,0.1009999999999999,0.317,129.036,142408,4.0
0.605,0.604,7,-6.688,1,0.0306,0.802,0.00207,0.176,0.396,130.437,210013,3.0
0.364,0.948,11,-6.937,0,0.185,0.103,3.22e-06,0.6579999999999999,0.8859999999999999,161.181,206867,4.0
0.487,0.37,2,-14.965,0,0.0335,0.4639999999999999,0.8640000000000001,0.108,0.0469,80.105,283313,4.0
0.516,0.0294,1,-29.858,1,0.0633,0.954,3.2500000000000004e-05,0.19,0.257,80.314,25333,4.0
0.785,0.5670000000000001,11,-6.871,0,0.256,0.152,0.0037799999999999,0.0809,0.456,180.055,147000,4.0
0.411,0.894,11,-4.935,0,0.0701,0.00124,0.0,0.737,0.491,135.005,199518,4.0
0.7440000000000001,0.4529999999999999,5,-11.977,1,0.0348,0.627,0.421,0.0898,0.122,103.773,239960,4.0
0.3720000000000001,0.336,7,-9.033,0,0.0284,0.7879999999999999,0.0947,0.093,0.0348,79.095,353999,4.0
0.315,0.12,4,-23.357,1,0.0453,0.993,0.815,0.081,0.188,135.155,163640,4.0
0.217,0.955,1,-5.1560000000000015,0,0.104,5.59e-05,0.00154,0.127,0.132,120.01,455000,4.0
0.296,0.5710000000000001,7,-6.622000000000001,1,0.0334,0.123,0.91,0.1,0.321,129.409,174400,4.0
0.513,0.2289999999999999,8,-11.913,1,0.0391,0.8170000000000001,0.00672,0.109,0.0397,145.124,253413,3.0
0.655,0.207,8,-17.358,0,0.949,0.545,0.0,0.138,0.586,90.618,252493,4.0
0.665,0.8029999999999999,4,-7.685,0,0.0386,0.102,0.895,0.11,0.0381,99.991,285629,4.0
0.525,0.327,8,-21.239,1,0.662,0.986,0.0,0.158,0.4529999999999999,100.289,121243,1.0
0.647,0.82,11,-6.189,1,0.0415,0.0388,2.62e-06,0.0734,0.11,114.992,224693,4.0
0.421,0.614,2,-6.715,0,0.0324,0.0291,0.000101,0.15,0.706,167.922,308635,4.0
0.631,0.466,5,-10.293,1,0.0272,0.603,0.108,0.0932,0.461,92.011,186800,4.0
0.88,0.287,5,-9.393,1,0.0876,0.141,0.0,0.118,0.857,63.00899999999999,52415,5.0
0.3,0.163,1,-16.303,0,0.0389,0.903,0.675,0.108,0.103,122.373,634293,4.0
0.263,0.0877,7,-24.738000000000003,1,0.0437,0.953,0.466,0.108,0.0368,133.17600000000002,138013,3.0
0.84,0.4429999999999999,2,-10.487,1,0.0572,0.0955,0.0159,0.109,0.698,120.014,264096,4.0
0.763,0.5529999999999999,2,-7.004,1,0.0465,0.86,0.00621,0.326,0.961,147.043,170600,4.0
0.344,0.985,2,-6.307,1,0.0821,0.166,0.0593,0.965,0.286,191.962,323933,4.0
0.551,0.252,2,-15.125,1,0.0292,0.925,0.0701,0.0903,0.3389999999999999,129.951,225953,4.0
0.324,0.178,7,-13.589,0,0.0324,0.941,7.23e-05,0.261,0.178,136.16899999999998,167413,5.0
0.45,0.502,7,-6.172999999999999,1,0.0284,0.508,1.12e-05,0.105,0.3279999999999999,149.891,192107,4.0
0.5429999999999999,0.8690000000000001,5,-6.305,0,0.0422,0.263,0.87,0.3429999999999999,0.657,111.021,261173,4.0
0.6809999999999999,0.6890000000000001,2,-7.263,1,0.0823,0.00995,0.0589,0.0667,0.526,99.037,415693,4.0
0.5770000000000001,0.738,7,-11.425999999999998,1,0.0473,0.0283,0.0,0.0495,0.537,119.74,246800,4.0
0.127,0.0788,1,-26.257,1,0.0409999999999999,0.977,0.423,0.286,0.0321,76.255,210640,3.0
0.426,0.691,9,-8.488,0,0.0452,0.256,0.0002,0.28,0.286,126.968,287867,3.0
0.54,0.812,7,-7.246,1,0.0276,0.000187,5.66e-06,0.0653,0.6559999999999999,120.007,245000,4.0
0.363,0.0819999999999999,6,-29.362,0,0.0818,0.975,0.927,0.102,0.604,88.809,66480,5.0
0.679,0.3429999999999999,3,-12.947,0,0.0323,0.6679999999999999,0.000239,0.319,0.4479999999999999,77.78399999999998,231880,4.0
0.172,0.000545,0,-8.287,1,0.0376,0.1889999999999999,0.414,0.115,0.8959999999999999,77.524,1159427,4.0
0.218,0.215,10,-14.974,0,0.0461,0.8220000000000001,0.000551,0.0879,0.0378,169.429,390160,3.0
0.5589999999999999,0.973,2,-5.537999999999999,1,0.336,0.6609999999999999,0.000519,0.664,0.315,129.666,83027,4.0
0.324,0.0732,10,-21.477,1,0.0394,0.949,0.0,0.1,0.0518,138.985,88800,3.0
0.865,0.813,9,-4.99,0,0.0699,0.0472,0.0,0.0973,0.628,116.025,204760,4.0
0.476,0.0141,7,-28.979,0,0.0393,0.779,0.00195,0.135,0.356,100.772,147267,4.0
0.228,0.246,4,-13.996,1,0.0565,0.968,0.946,0.2189999999999999,0.3979999999999999,176.632,196840,1.0
0.472,0.672,11,-8.249,0,0.054,0.0174,4.9e-05,0.0568,0.54,153.793,273400,4.0
0.525,0.157,0,-22.79300000000001,0,0.045,0.904,0.247,0.123,0.412,134.05700000000002,217760,3.0
0.222,0.0928,2,-20.825,1,0.0471,0.00703,0.821,0.0973,0.131,180.578,112013,5.0
0.3389999999999999,0.0445,11,-21.217,0,0.0431,0.958,0.938,0.108,0.0578,93.87,148062,4.0
0.5539999999999999,0.0447,11,-20.511,1,0.0407,0.973,0.0284,0.113,0.191,143.19899999999996,315490,4.0
0.118,0.0288,9,-29.749,1,0.0411,0.932,0.883,0.0828,0.0348,80.067,183824,5.0
0.408,0.325,8,-10.906,1,0.06,0.685,0.000109,0.118,0.221,70.62100000000002,288107,4.0
0.914,0.493,10,-11.02,0,0.108,0.0917,0.0143,0.288,0.419,112.104,145412,4.0
0.5579999999999999,0.933,10,-7.085,1,0.046,0.341,0.0633,0.0566,0.976,196.351,248707,4.0
0.376,0.6940000000000001,11,-5.912000000000001,0,0.184,0.00033,0.792,0.171,0.5770000000000001,157.467,88500,1.0
0.0652,0.0199,0,-21.265,1,0.0476,0.97,0.906,0.1119999999999999,0.176,73.389,163587,3.0
0.374,0.634,2,-18.682,1,0.121,0.6659999999999999,0.347,0.8109999999999999,0.903,76.509,282000,4.0
0.466,0.377,0,-13.768,0,0.0297,0.969,0.738,0.158,0.52,109.818,336160,4.0
0.605,0.146,9,-23.728,0,0.0494,0.958,0.823,0.08,0.223,127.445,272106,3.0
0.695,0.213,7,-12.246,1,0.0557,0.8320000000000001,0.00153,0.0851,0.44,113.656,219253,4.0
0.29,0.319,11,-13.204,0,0.0412,0.902,0.818,0.111,0.321,140.931,495453,4.0
0.4039999999999999,0.785,7,-9.551,1,0.0379,0.368,0.318,0.113,0.599,120.801,207933,4.0
0.623,0.616,3,-7.838999999999999,1,0.0409999999999999,0.504,0.0111,0.11,0.609,128.832,273320,4.0
0.474,0.966,3,-4.221,1,0.152,6.96e-06,0.3939999999999999,0.34,0.519,122.476,243200,4.0
0.158,0.198,7,-19.474,0,0.0365,0.988,0.292,0.1119999999999999,0.155,89.12700000000002,374667,4.0
0.504,0.515,9,-8.145,1,0.0355,0.00758,7.77e-06,0.111,0.512,87.883,195427,4.0
0.73,0.228,0,-15.874,1,0.519,0.8270000000000001,0.0,0.0877,0.794,108.697,259733,4.0
0.485,0.914,11,-6.022,0,0.068,0.000319,0.000384,0.37,0.589,91.933,92173,4.0
0.619,0.528,8,-12.427,0,0.065,0.5579999999999999,0.0,0.0572,0.7,135.231,224507,4.0
0.8170000000000001,0.731,10,-9.303,0,0.0561,0.000149,0.936,0.094,0.728,125.017,546240,4.0
0.515,0.1669999999999999,5,-17.308,1,0.0373,0.866,4.15e-06,0.103,0.362,80.171,225467,4.0
0.6729999999999999,0.591,11,-12.025,0,0.0466,0.285,5.53e-05,0.147,0.768,118.965,217525,4.0
0.556,0.78,10,-4.7360000000000015,1,0.0297,0.0728,0.00225,0.0947,0.267,129.97299999999998,366293,4.0
0.659,0.336,4,-14.698,0,0.126,0.8809999999999999,0.94,0.0791,0.0395,139.998,367867,4.0
0.7929999999999999,0.805,8,-6.239,0,0.0765,0.3389999999999999,0.883,0.138,0.305,130.00799999999998,262280,4.0
0.6890000000000001,0.637,10,-6.223,0,0.3939999999999999,0.0656,0.0,0.136,0.237,169.90099999999995,170602,4.0
0.475,0.179,11,-20.061,0,0.0343,0.84,0.552,0.0971,0.528,142.425,208000,4.0
0.153,0.851,1,-5.78,1,0.0616,2.33e-06,0.885,0.446,0.6679999999999999,159.684,192772,4.0
0.147,0.00773,5,-36.552,1,0.0469,0.79,0.94,0.0908,0.0317,137.774,75267,4.0
0.8490000000000001,0.405,7,-7.508999999999999,0,0.226,0.119,0.000118,0.0707,0.344,139.976,190312,4.0
0.4370000000000001,0.642,0,-10.793,1,0.0864,0.376,0.0027,0.732,0.16,117.358,219240,4.0
0.44,0.928,9,-4.928,1,0.0703,0.000259,0.0197,0.389,0.3979999999999999,142.993,292027,4.0
0.741,0.695,7,-6.642,1,0.317,0.206,0.0,0.155,0.8370000000000001,100.066,363827,4.0
0.4629999999999999,0.971,7,-6.909,1,0.0679,0.00067,0.0023,0.0531,0.361,145.988,248867,4.0
0.7609999999999999,0.0776,7,-20.359,0,0.0512,0.907,0.0346,0.0937,0.4579999999999999,115.573,181040,3.0
0.494,0.856,0,-6.307,1,0.0979,0.0666,0.0827,0.585,0.775,190.006,71725,3.0
0.618,0.675,0,-7.46,1,0.0341,0.141,0.00466,0.1159999999999999,0.583,133.44799999999998,177440,4.0
0.512,0.932,4,-4.243,0,0.0872,0.0816,0.322,0.24,0.585,148.338,315480,4.0
0.3670000000000001,0.964,6,-4.353,1,0.0739,0.000273,0.0001,0.3389999999999999,0.574,112.932,136960,4.0
0.602,0.682,10,-6.5429999999999975,0,0.256,0.246,0.00586,0.272,0.545,83.866,262707,4.0
0.3279999999999999,0.871,8,-4.596,1,0.123,0.0185,2.42e-06,0.922,0.271,167.021,434547,4.0
0.593,0.514,0,-11.561,1,0.0325,0.37,0.0028699999999999,0.326,0.5489999999999999,118.658,180707,4.0
0.5670000000000001,0.773,1,-6.737,1,0.0676,0.000394,0.000264,0.0637,0.515,92.026,214560,4.0
0.816,0.682,1,-11.242,1,0.0653,0.0556,0.922,0.0515,0.103,124.008,443012,4.0
0.643,0.47,0,-7.241,1,0.0357,0.929,2.72e-05,0.108,0.55,114.745,163354,4.0
0.6729999999999999,0.6729999999999999,8,-8.156,1,0.0252,0.272,2.51e-06,0.106,0.83,107.006,278175,4.0
0.536,0.332,7,-9.719,0,0.0289999999999999,0.514,0.000286,0.12,0.297,80.426,277730,3.0
0.528,0.314,4,-9.217,1,0.0326,0.525,0.0,0.105,0.299,137.58100000000002,208427,3.0
0.316,0.485,8,-12.889,1,0.0302,0.7090000000000001,0.92,0.0975,0.275,83.961,298264,4.0
0.68,0.687,0,-5.926,1,0.0342,0.188,0.00165,0.138,0.81,126.013,274865,4.0
0.485,0.575,1,-7.383999999999999,0,0.0313,0.00451,0.937,0.106,0.0627,114.971,91743,4.0
0.596,0.46,0,-7.847,1,0.0354,0.58,0.0026899999999999,0.1009999999999999,0.5710000000000001,104.582,169307,4.0
0.71,0.132,5,-14.503,0,0.055,0.947,0.00285,0.102,0.249,112.428,263907,4.0
0.495,0.8240000000000001,5,-9.195,0,0.0541,0.094,0.67,0.138,0.599,126.001,122693,4.0
0.5710000000000001,0.556,4,-8.701,0,0.0359,0.49,4.84e-05,0.142,0.665,76.922,284747,4.0
0.267,0.966,11,-4.119,0,0.126,0.000109,2.22e-05,0.129,0.314,94.723,151224,4.0
0.695,0.8590000000000001,10,-8.482999999999999,1,0.0391,0.000164,0.0263,0.0562,0.5479999999999999,120.016,266000,3.0
0.131,0.0284,5,-27.651,1,0.0505,0.971,0.877,0.188,0.0326,86.917,143307,4.0
0.28,0.41,7,-10.608,1,0.0544,0.928,0.924,0.124,0.281,133.387,37410,3.0
0.3670000000000001,0.626,4,-6.759,1,0.0521,0.162,0.989,0.508,0.659,137.72899999999998,67640,4.0
0.355,0.11,5,-21.775,0,0.0454,0.983,0.782,0.103,0.0516,139.539,224533,4.0
0.631,0.4379999999999999,8,-8.11,1,0.025,0.7240000000000001,0.000112,0.109,0.506,98.342,203947,4.0
0.4529999999999999,0.812,5,-8.574,0,0.0341,0.00301,0.825,0.103,0.156,179.972,618667,4.0
0.218,0.0175,4,-21.373,0,0.0428,0.871,0.8959999999999999,0.0853,0.0385,99.352,283187,4.0
0.7140000000000001,0.789,6,-5.019,1,0.0412,0.0105,0.147,0.1009999999999999,0.0369,128.02,402197,4.0
0.484,0.805,5,-5.891,1,0.0463,0.363,2.49e-06,0.181,0.961,173.208,193653,4.0
0.5479999999999999,0.847,9,-4.905,1,0.0298,0.246,0.0821,0.307,0.865,136.053,218173,4.0
0.356,0.5760000000000001,7,-12.117,0,0.0724,0.51,0.845,0.7390000000000001,0.0906,81.783,555267,4.0
0.444,0.669,5,-5.13,1,0.0455,0.00419,0.00752,0.3929999999999999,0.324,166.362,168933,4.0
0.5479999999999999,0.871,4,-5.846,1,0.0391,0.0233,0.0402,0.131,0.401,135.007,328895,4.0
0.4270000000000001,0.506,0,-7.877999999999999,1,0.0261,0.228,0.0,0.0855,0.1939999999999999,149.798,260267,4.0
0.607,0.387,8,-11.226,1,0.0321,0.524,0.000634,0.108,0.3289999999999999,68.043,232733,4.0
0.621,0.151,7,-18.039,1,0.069,0.7959999999999999,0.00119,0.127,0.113,127.3,212151,4.0
0.357,0.597,11,-12.904000000000002,0,0.0735,0.243,0.947,0.196,0.569,141.94899999999996,257325,4.0
0.713,0.509,4,-7.263,1,0.0387,0.268,0.0002569999999999,0.0437,0.3779999999999999,125.006,292078,4.0
0.31,0.0878,2,-23.112,1,0.0388,0.98,0.743,0.1989999999999999,0.304,134.031,388467,4.0
0.742,0.593,11,-8.532,0,0.042,0.355,0.0,0.852,0.61,124.16,186827,4.0
0.3720000000000001,0.725,2,-6.807,1,0.0394,0.00249,0.00739,0.487,0.122,119.974,442195,4.0
0.424,0.0606,5,-24.074,0,0.0422,0.919,0.93,0.0944,0.266,112.952,265520,4.0
0.287,0.539,0,-9.064,1,0.0319,0.82,0.000208,0.354,0.264,73.766,247800,4.0
0.264,0.847,1,-5.222,0,0.122,0.212,0.0427,0.311,0.272,121.365,266040,4.0
0.674,0.421,8,-14.734000000000002,1,0.27,0.0821,0.606,0.381,0.515,163.16299999999995,125673,4.0
0.115,0.176,5,-19.092,1,0.0374,0.893,0.87,0.0937,0.0768,68.653,1769533,4.0
0.233,0.958,9,-3.3760000000000003,1,0.1939999999999999,0.000598,0.85,0.249,0.0645,106.293,303933,4.0
0.628,0.45,7,-5.692,1,0.0248,0.46,0.0,0.0958,0.511,135.048,172347,4.0
0.465,0.3279999999999999,10,-7.521,1,0.0347,0.5770000000000001,0.000927,0.7070000000000001,0.21,122.856,227932,4.0
0.2019999999999999,0.0411,1,-22.014,1,0.0384,0.9,0.6559999999999999,0.288,0.061,129.05,736467,4.0
0.0598,0.0136,9,-22.061,0,0.0361,0.92,0.949,0.109,0.0354,61.752,420333,3.0
0.733,0.695,11,-7.848,0,0.0419,0.39,0.0439,0.08,0.8490000000000001,110.054,235453,4.0
0.407,0.737,9,-4.566,0,0.0529,0.0451,0.000156,0.0797,0.147,141.0,312613,4.0
0.507,0.512,7,-10.611,1,0.027,0.067,0.8320000000000001,0.114,0.276,132.98,184365,4.0
0.4629999999999999,0.895,2,-5.483,1,0.0645,0.129,0.1,0.396,0.11,75.039,92479,4.0
0.795,0.7879999999999999,8,-5.307,1,0.0594,0.000404,2.63e-06,0.292,0.568,119.988,218547,4.0
0.179,0.237,5,-13.515999999999998,0,0.0389,0.99,0.000502,0.122,0.0961,77.479,194307,3.0
0.14,0.09,5,-17.323,1,0.0389,0.631,0.887,0.0962,0.0333,72.819,314627,3.0
0.171,0.185,0,-25.112,1,0.0851,0.987,0.907,0.508,0.0346,69.671,280733,4.0
0.901,0.68,2,-7.79,1,0.115,0.0142,0.371,0.114,0.152,129.964,119968,4.0
0.429,0.8490000000000001,4,-8.749,1,0.0515,0.0009279999999999,0.00372,0.953,0.479,143.519,235440,4.0
0.228,0.0698,11,-20.151,0,0.0355,0.981,0.145,0.131,0.0399,85.258,407027,4.0
0.5579999999999999,0.206,7,-15.513,0,0.386,0.38,0.825,0.118,0.262,37.42,127660,4.0
0.574,0.337,10,-7.637,1,0.0548,0.937,3.32e-05,0.182,0.411,149.83100000000005,159120,4.0
0.7340000000000001,0.866,11,-6.407,0,0.0426,0.0066599999999999,1.42e-06,0.0849,0.632,137.905,224347,4.0
0.119,0.212,11,-11.958,0,0.0315,0.107,0.00433,0.119,0.0392,77.08800000000002,685653,4.0
0.593,0.498,5,-11.847,1,0.0347,0.206,0.00332,0.151,0.838,82.64,295720,4.0
0.708,0.701,4,-4.638,0,0.044,0.0398,0.701,0.115,0.0748,108.031,273222,4.0
0.325,0.0342,0,-22.269,1,0.0444,0.939,0.86,0.0677,0.211,143.429,369333,4.0
0.624,0.5329999999999999,7,-8.693999999999999,1,0.0254,0.032,0.000454,0.0905,0.718,92.512,197027,4.0
0.431,0.435,10,-11.831,0,0.0306,0.705,0.365,0.138,0.102,104.884,192720,4.0
0.502,0.924,4,-6.299,1,0.0503,0.0127,0.0,0.162,0.922,149.186,219667,4.0
0.4920000000000001,0.341,7,-17.848,0,0.0409,0.909,0.000266,0.0784,0.411,126.964,292000,4.0
0.47,0.0534,9,-13.278,0,0.0461,0.983,9.34e-05,0.107,0.1119999999999999,136.62,260000,3.0
0.736,0.701,9,-6.3320000000000025,1,0.0497,0.1,0.0,0.3939999999999999,0.674,123.951,160788,4.0
0.496,0.722,9,-6.104,1,0.0302,0.0328,1.94e-06,0.131,0.3929999999999999,130.033,235053,4.0
0.31,0.47,7,-13.224,0,0.0514,0.265,0.879,0.074,0.2239999999999999,175.896,511613,4.0
0.6940000000000001,0.237,9,-15.015,1,0.134,0.97,0.0154,0.187,0.972,126.003,86152,4.0
0.8140000000000001,0.838,9,-7.876,1,0.188,0.23,0.0,0.251,0.84,114.341,220427,4.0
0.181,0.2689999999999999,2,-13.042,0,0.0468,0.0297,0.8079999999999999,0.18,0.0388,136.82299999999998,1043867,4.0
0.6,0.535,4,-7.0429999999999975,1,0.107,0.648,4.7e-06,0.162,0.2689999999999999,71.91199999999998,225133,4.0
0.622,0.527,7,-10.753,0,0.0312,0.124,0.000288,0.292,0.741,120.075,143440,4.0
0.3989999999999999,0.0484,10,-21.948,1,0.0382,0.99,0.93,0.103,0.127,87.969,282413,4.0
0.662,0.731,11,-4.688,0,0.25,0.0208,0.0,0.165,0.3339999999999999,134.845,220678,4.0
0.608,0.716,11,-11.588,0,0.155,0.00917,0.0,0.1889999999999999,0.7909999999999999,110.241,174693,4.0
0.261,0.102,3,-24.218000000000004,1,0.0528,0.949,5.19e-05,0.0722,0.147,77.579,247827,4.0
0.3979999999999999,0.8859999999999999,9,-7.9529999999999985,1,0.433,0.68,0.0,0.222,0.684,83.726,235094,4.0
0.703,0.7609999999999999,11,-5.318,1,0.0281,0.0893,0.0,0.238,0.929,118.986,178427,4.0
0.748,0.654,7,-6.053,0,0.0651,0.187,0.0,0.265,0.675,140.039,180893,4.0
0.39,0.936,4,-2.793,0,0.042,0.1009999999999999,1.1e-06,0.163,0.6609999999999999,86.734,176999,4.0
0.2289999999999999,0.4970000000000001,3,-13.028,1,0.0313,0.951,0.885,0.126,0.0584,134.078,423333,4.0
0.419,0.0827,5,-21.956,1,0.0398,0.975,0.892,0.103,0.264,105.46,153907,4.0
0.608,0.305,7,-6.843999999999999,1,0.048,0.621,1.6800000000000002e-05,0.302,0.888,140.095,295253,4.0
0.0,0.000971,7,-28.587,1,0.0,0.996,0.977,0.0989,0.0,0.0,81573,0.0
0.87,0.22,0,-13.013,0,0.0522,0.295,0.000623,0.0975,0.723,119.995,325426,4.0
0.4629999999999999,0.222,8,-13.347,1,0.0298,0.89,0.00382,0.1159999999999999,0.3,95.422,234840,4.0
0.5329999999999999,0.605,6,-4.775,0,0.0282,0.708,0.0,0.1009999999999999,0.32,140.082,347455,3.0
0.4629999999999999,0.4629999999999999,7,-10.833,1,0.0696,0.83,0.0621,0.114,0.0753,128.999,95895,4.0
